ID,X,Y,DATA1,DATA2,DATA3,ISZONE,ISINTERSEC,LABEL
1,299326.0,5040195.0,1.0,0.0,0.0,1,0,0001
2,300080.0,5038962.0,1.0,0.0,0.0,1,0,0002
3,299558.0,5039201.0,1.0,0.0,0.0,1,0,0003
4,299350.0,5039287.0,1.0,0.0,0.0,1,0,0004
5,299190.0,5039391.0,1.0,0.0,0.0,1,0,0005
6,299695.0,5039459.0,1.0,0.0,0.0,1,0,0006
7,298944.0,5039564.0,1.0,0.0,0.0,1,0,0007
8,299324.0,5039640.0,1.0,0.0,0.0,1,0,0008
9,298661.0,5039756.0,1.0,0.0,0.0,1,0,0009
10,299808.0,5039685.0,1.0,0.0,0.0,1,0,0010
11,299164.0,5039871.0,1.0,0.0,0.0,1,0,0011
12,299514.0,5039894.0,1.0,0.0,0.0,1,0,0012
13,298820.0,5039986.0,1.0,0.0,0.0,1,0,0013
14,299994.0,5039938.0,1.0,0.0,0.0,1,0,0014
15,299722.0,5039976.0,1.0,0.0,0.0,1,0,0015
16,299249.0,5040076.0,1.0,0.0,0.0,1,0,0016
17,299532.0,5040074.0,1.0,0.0,0.0,1,0,0017
18,299138.0,5040150.0,1.0,0.0,0.0,1,0,0018
19,299656.0,5040251.0,1.0,0.0,0.0,1,0,0019
20,299937.0,5040280.0,1.0,0.0,0.0,1,0,0020
21,299220.0,5040330.0,1.0,0.0,0.0,1,0,0021
22,298986.0,5040274.0,1.0,0.0,0.0,1,0,0022
23,299519.0,5040313.0,1.0,0.0,0.0,1,0,0023
24,299771.0,5040431.0,1.0,0.0,0.0,1,0,0024
25,299340.0,5040510.0,1.0,0.0,0.0,1,0,0025
26,300051.0,5040473.0,1.0,0.0,0.0,1,0,0026
27,299596.0,5040545.0,1.0,0.0,0.0,1,0,0027
28,299871.0,5040584.0,1.0,0.0,0.0,1,0,0028
29,299367.0,5040605.0,1.0,0.0,0.0,1,0,0029
30,299240.0,5040768.0,1.0,0.0,0.0,1,0,0030
31,299703.0,5040698.0,1.0,0.0,0.0,1,0,0031
32,300138.0,5040628.0,1.0,0.0,0.0,1,0,0032
33,299946.0,5040736.0,1.0,0.0,0.0,1,0,0033
34,299583.0,5040991.0,1.0,0.0,0.0,1,0,0034
35,299781.0,5040843.0,1.0,0.0,0.0,1,0,0035
36,300200.0,5040938.0,1.0,0.0,0.0,1,0,0036
37,300097.0,5041066.0,1.0,0.0,0.0,1,0,0037
38,299732.0,5041100.0,1.0,0.0,0.0,1,0,0038
39,299411.0,5041105.0,1.0,0.0,0.0,1,0,0039
40,299977.0,5041155.0,1.0,0.0,0.0,1,0,0040
41,300315.0,5041182.0,1.0,0.0,0.0,1,0,0041
42,299794.0,5041198.0,1.0,0.0,0.0,1,0,0042
43,300264.0,5041344.0,1.0,0.0,0.0,1,0,0043
44,300164.0,5041408.0,1.0,0.0,0.0,1,0,0044
45,299766.0,5041435.0,1.0,0.0,0.0,1,0,0045
46,299497.0,5041392.0,1.0,0.0,0.0,1,0,0046
47,299988.0,5041523.0,1.0,0.0,0.0,1,0,0047
48,300432.0,5041503.0,1.0,0.0,0.0,1,0,0048
49,299574.0,5041645.0,1.0,0.0,0.0,1,0,0049
50,299888.0,5041864.0,1.0,0.0,0.0,1,0,0050
51,299732.0,5042174.0,1.0,0.0,0.0,1,0,0051
52,298463.0,5038881.0,1.0,0.0,0.0,1,0,0052
53,298055.0,5039022.0,1.0,0.0,0.0,1,0,0053
54,298184.0,5039135.0,1.0,0.0,0.0,1,0,0054
55,298888.0,5039118.0,1.0,0.0,0.0,1,0,0055
56,298613.0,5039082.0,1.0,0.0,0.0,1,0,0056
57,300479.0,5039100.0,1.0,0.0,0.0,1,0,0057
58,298773.0,5039322.0,1.0,0.0,0.0,1,0,0058
59,298398.0,5039417.0,1.0,0.0,0.0,1,0,0059
60,300009.0,5039280.0,1.0,0.0,0.0,1,0,0060
61,300258.0,5039389.0,1.0,0.0,0.0,1,0,0061
62,300496.0,5039334.0,1.0,0.0,0.0,1,0,0062
63,300781.0,5039726.0,1.0,0.0,0.0,1,0,0063
64,300004.0,5039573.0,1.0,0.0,0.0,1,0,0064
65,300555.0,5039634.0,1.0,0.0,0.0,1,0,0065
66,298350.0,5039887.0,1.0,0.0,0.0,1,0,0066
67,300423.0,5039852.0,1.0,0.0,0.0,1,0,0067
68,301363.0,5039196.0,1.0,0.0,0.0,1,0,0068
69,300222.0,5039973.0,1.0,0.0,0.0,1,0,0069
70,298602.0,5040135.0,1.0,0.0,0.0,1,0,0070
71,300471.0,5040109.0,1.0,0.0,0.0,1,0,0071
72,298338.0,5040195.0,1.0,0.0,0.0,1,0,0072
73,300350.0,5040187.0,1.0,0.0,0.0,1,0,0073
74,300089.0,5040284.0,1.0,0.0,0.0,1,0,0074
75,298759.0,5040591.0,1.0,0.0,0.0,1,0,0075
76,300489.0,5040519.0,1.0,0.0,0.0,1,0,0076
77,300309.0,5040649.0,1.0,0.0,0.0,1,0,0077
78,300631.0,5040820.0,1.0,0.0,0.0,1,0,0078
79,298912.0,5040857.0,1.0,0.0,0.0,1,0,0079
80,300483.0,5040892.0,1.0,0.0,0.0,1,0,0080
81,299028.0,5041032.0,1.0,0.0,0.0,1,0,0081
82,300651.0,5041231.0,1.0,0.0,0.0,1,0,0082
83,299179.0,5041256.0,1.0,0.0,0.0,1,0,0083
84,302643.0,5040734.0,1.0,0.0,0.0,1,0,0084
85,298934.0,5041405.0,1.0,0.0,0.0,1,0,0085
86,298670.0,5041600.0,1.0,0.0,0.0,1,0,0086
87,300768.0,5041536.0,1.0,0.0,0.0,1,0,0087
88,299191.0,5041661.0,1.0,0.0,0.0,1,0,0088
89,298725.0,5041701.0,1.0,0.0,0.0,1,0,0089
90,300320.0,5041721.0,1.0,0.0,0.0,1,0,0090
91,299285.0,5041890.0,1.0,0.0,0.0,1,0,0091
92,299973.0,5042014.0,1.0,0.0,0.0,1,0,0092
93,302077.0,5041992.0,1.0,0.0,0.0,1,0,0093
94,300526.0,5042048.0,1.0,0.0,0.0,1,0,0094
95,301107.0,5042060.0,1.0,0.0,0.0,1,0,0095
96,300761.0,5041970.0,1.0,0.0,0.0,1,0,0096
97,300118.0,5042242.0,1.0,0.0,0.0,1,0,0097
98,300682.0,5042262.0,1.0,0.0,0.0,1,0,0098
99,301163.0,5042225.0,1.0,0.0,0.0,1,0,0099
100,300533.0,5042410.0,1.0,0.0,0.0,1,0,0100
101,299792.0,5042444.0,1.0,0.0,0.0,1,0,0101
102,301078.0,5042445.0,1.0,0.0,0.0,1,0,0102
103,300255.0,5042596.0,1.0,0.0,0.0,1,0,0103
104,300899.0,5042563.0,1.0,0.0,0.0,1,0,0104
105,300624.0,5042738.0,1.0,0.0,0.0,1,0,0105
106,299894.0,5042730.0,1.0,0.0,0.0,1,0,0106
107,297099.0,5033596.0,1.0,0.0,0.0,1,0,0107
108,297253.0,5034170.0,1.0,0.0,0.0,1,0,0108
109,298031.0,5034749.0,1.0,0.0,0.0,1,0,0109
110,297095.0,5034826.0,1.0,0.0,0.0,1,0,0110
111,296938.0,5035461.0,1.0,0.0,0.0,1,0,0111
112,297629.0,5035438.0,1.0,0.0,0.0,1,0,0112
113,298156.0,5035476.0,1.0,0.0,0.0,1,0,0113
114,297584.0,5035794.0,1.0,0.0,0.0,1,0,0114
115,297612.0,5036531.0,1.0,0.0,0.0,1,0,0115
116,298129.0,5036308.0,1.0,0.0,0.0,1,0,0116
117,298017.0,5036876.0,1.0,0.0,0.0,1,0,0117
118,297539.0,5037145.0,1.0,0.0,0.0,1,0,0118
119,299877.0,5037403.0,1.0,0.0,0.0,1,0,0119
120,297855.0,5037522.0,1.0,0.0,0.0,1,0,0120
121,298553.0,5037573.0,1.0,0.0,0.0,1,0,0121
122,299769.0,5037712.0,1.0,0.0,0.0,1,0,0122
123,298029.0,5037703.0,1.0,0.0,0.0,1,0,0123
124,299599.0,5037946.0,1.0,0.0,0.0,1,0,0124
125,300408.0,5037752.0,1.0,0.0,0.0,1,0,0125
126,299048.0,5038110.0,1.0,0.0,0.0,1,0,0126
127,298318.0,5038098.0,1.0,0.0,0.0,1,0,0127
128,301618.0,5038052.0,1.0,0.0,0.0,1,0,0128
129,300116.0,5038149.0,1.0,0.0,0.0,1,0,0129
130,299449.0,5038320.0,1.0,0.0,0.0,1,0,0130
131,298684.0,5038498.0,1.0,0.0,0.0,1,0,0131
132,299705.0,5038642.0,1.0,0.0,0.0,1,0,0132
133,300181.0,5038531.0,1.0,0.0,0.0,1,0,0133
134,299358.0,5038798.0,1.0,0.0,0.0,1,0,0134
135,299088.0,5038971.0,1.0,0.0,0.0,1,0,0135
136,300978.0,5038775.0,1.0,0.0,0.0,1,0,0136
137,294147.0,5035022.0,1.0,0.0,0.0,1,0,0137
138,293627.0,5035465.0,1.0,0.0,0.0,1,0,0138
139,293977.0,5035229.0,1.0,0.0,0.0,1,0,0139
140,292914.0,5035861.0,1.0,0.0,0.0,1,0,0140
141,294451.0,5035592.0,1.0,0.0,0.0,1,0,0141
142,296448.0,5035689.0,1.0,0.0,0.0,1,0,0142
143,294217.0,5035974.0,1.0,0.0,0.0,1,0,0143
144,293616.0,5036094.0,1.0,0.0,0.0,1,0,0144
145,295633.0,5036126.0,1.0,0.0,0.0,1,0,0145
146,293182.0,5036327.0,1.0,0.0,0.0,1,0,0146
147,295388.0,5036278.0,1.0,0.0,0.0,1,0,0147
148,294775.0,5036282.0,1.0,0.0,0.0,1,0,0148
149,293935.0,5036652.0,1.0,0.0,0.0,1,0,0149
150,296344.0,5036518.0,1.0,0.0,0.0,1,0,0150
151,295180.0,5036715.0,1.0,0.0,0.0,1,0,0151
152,293612.0,5036832.0,1.0,0.0,0.0,1,0,0152
153,296067.0,5036766.0,1.0,0.0,0.0,1,0,0153
154,296884.0,5037044.0,1.0,0.0,0.0,1,0,0154
155,294266.0,5037192.0,1.0,0.0,0.0,1,0,0155
156,295570.0,5036983.0,1.0,0.0,0.0,1,0,0156
157,296532.0,5037173.0,1.0,0.0,0.0,1,0,0157
158,294908.0,5037408.0,1.0,0.0,0.0,1,0,0158
159,295496.0,5037469.0,1.0,0.0,0.0,1,0,0159
160,295822.0,5037359.0,1.0,0.0,0.0,1,0,0160
161,296169.0,5037506.0,1.0,0.0,0.0,1,0,0161
162,295519.0,5038060.0,1.0,0.0,0.0,1,0,0162
163,295569.0,5035454.0,1.0,0.0,0.0,1,0,0163
164,294782.0,5034555.0,1.0,0.0,0.0,1,0,0164
165,294740.0,5037853.0,1.0,0.0,0.0,1,0,0165
166,295090.0,5038102.0,1.0,0.0,0.0,1,0,0166
167,294243.0,5038174.0,1.0,0.0,0.0,1,0,0167
168,291242.0,5038569.0,1.0,0.0,0.0,1,0,0168
169,295207.0,5038418.0,1.0,0.0,0.0,1,0,0169
170,293459.0,5038723.0,1.0,0.0,0.0,1,0,0170
171,294620.0,5038632.0,1.0,0.0,0.0,1,0,0171
172,295488.0,5038667.0,1.0,0.0,0.0,1,0,0172
173,292636.0,5039359.0,1.0,0.0,0.0,1,0,0173
174,294083.0,5038964.0,1.0,0.0,0.0,1,0,0174
175,295458.0,5039173.0,1.0,0.0,0.0,1,0,0175
176,293675.0,5039367.0,1.0,0.0,0.0,1,0,0176
177,295287.0,5039269.0,1.0,0.0,0.0,1,0,0177
178,295753.0,5039339.0,1.0,0.0,0.0,1,0,0178
179,294687.0,5039304.0,1.0,0.0,0.0,1,0,0179
180,297079.0,5039442.0,1.0,0.0,0.0,1,0,0180
181,298058.0,5039419.0,1.0,0.0,0.0,1,0,0181
182,294520.0,5039603.0,1.0,0.0,0.0,1,0,0182
183,294214.0,5039808.0,1.0,0.0,0.0,1,0,0183
184,293580.0,5040267.0,1.0,0.0,0.0,1,0,0184
185,293747.0,5039885.0,1.0,0.0,0.0,1,0,0185
186,293073.0,5040280.0,1.0,0.0,0.0,1,0,0186
187,297897.0,5039726.0,1.0,0.0,0.0,1,0,0187
188,295149.0,5039909.0,1.0,0.0,0.0,1,0,0188
189,294085.0,5040267.0,1.0,0.0,0.0,1,0,0189
190,295203.0,5040294.0,1.0,0.0,0.0,1,0,0190
191,296628.0,5039874.0,1.0,0.0,0.0,1,0,0191
192,295080.0,5040366.0,1.0,0.0,0.0,1,0,0192
193,294845.0,5040392.0,1.0,0.0,0.0,1,0,0193
194,295824.0,5040385.0,1.0,0.0,0.0,1,0,0194
195,295336.0,5040510.0,1.0,0.0,0.0,1,0,0195
196,294570.0,5040752.0,1.0,0.0,0.0,1,0,0196
197,297532.0,5040305.0,1.0,0.0,0.0,1,0,0197
198,295555.0,5040770.0,1.0,0.0,0.0,1,0,0198
199,294944.0,5041060.0,1.0,0.0,0.0,1,0,0199
200,293997.0,5040982.0,1.0,0.0,0.0,1,0,0200
201,298450.0,5040991.0,1.0,0.0,0.0,1,0,0201
202,295133.0,5041429.0,1.0,0.0,0.0,1,0,0202
203,292531.0,5038973.0,1.0,0.0,0.0,1,0,0203
204,292765.0,5039893.0,1.0,0.0,0.0,1,0,0204
205,292029.0,5038100.0,1.0,0.0,0.0,1,0,0205
206,298221.0,5041881.0,1.0,0.0,0.0,1,0,0206
207,297529.0,5041952.0,1.0,0.0,0.0,1,0,0207
208,298819.0,5041977.0,1.0,0.0,0.0,1,0,0208
209,297676.0,5042184.0,1.0,0.0,0.0,1,0,0209
210,298903.0,5042140.0,1.0,0.0,0.0,1,0,0210
211,299233.0,5042173.0,1.0,0.0,0.0,1,0,0211
212,298381.0,5042333.0,1.0,0.0,0.0,1,0,0212
213,297120.0,5042401.0,1.0,0.0,0.0,1,0,0213
214,296787.0,5042419.0,1.0,0.0,0.0,1,0,0214
215,299335.0,5042444.0,1.0,0.0,0.0,1,0,0215
216,298075.0,5042559.0,1.0,0.0,0.0,1,0,0216
217,297126.0,5042569.0,1.0,0.0,0.0,1,0,0217
218,298962.0,5042599.0,1.0,0.0,0.0,1,0,0218
219,297892.0,5042676.0,1.0,0.0,0.0,1,0,0219
220,297269.0,5042671.0,1.0,0.0,0.0,1,0,0220
221,298759.0,5042734.0,1.0,0.0,0.0,1,0,0221
222,296489.0,5042902.0,1.0,0.0,0.0,1,0,0222
223,298583.0,5042847.0,1.0,0.0,0.0,1,0,0223
224,297500.0,5043051.0,1.0,0.0,0.0,1,0,0224
225,298214.0,5042937.0,1.0,0.0,0.0,1,0,0225
226,299425.0,5042942.0,1.0,0.0,0.0,1,0,0226
227,298336.0,5043140.0,1.0,0.0,0.0,1,0,0227
228,298891.0,5043146.0,1.0,0.0,0.0,1,0,0228
229,297730.0,5043251.0,1.0,0.0,0.0,1,0,0229
230,298480.0,5043416.0,1.0,0.0,0.0,1,0,0230
231,297802.0,5043392.0,1.0,0.0,0.0,1,0,0231
232,299057.0,5043397.0,1.0,0.0,0.0,1,0,0232
233,299618.0,5043420.0,1.0,0.0,0.0,1,0,0233
234,298075.0,5043775.0,1.0,0.0,0.0,1,0,0234
235,298640.0,5043673.0,1.0,0.0,0.0,1,0,0235
236,299246.0,5043680.0,1.0,0.0,0.0,1,0,0236
237,299816.0,5043760.0,1.0,0.0,0.0,1,0,0237
238,298209.0,5043854.0,1.0,0.0,0.0,1,0,0238
239,299420.0,5043944.0,1.0,0.0,0.0,1,0,0239
240,298853.0,5043935.0,1.0,0.0,0.0,1,0,0240
241,298298.0,5044009.0,1.0,0.0,0.0,1,0,0241
242,298433.0,5044145.0,1.0,0.0,0.0,1,0,0242
243,299496.0,5044063.0,1.0,0.0,0.0,1,0,0243
244,299009.0,5044203.0,1.0,0.0,0.0,1,0,0244
245,300212.0,5044233.0,1.0,0.0,0.0,1,0,0245
246,298619.0,5044382.0,1.0,0.0,0.0,1,0,0246
247,299812.0,5044287.0,1.0,0.0,0.0,1,0,0247
248,299179.0,5044372.0,1.0,0.0,0.0,1,0,0248
249,294887.0,5042940.0,1.0,0.0,0.0,1,0,0249
250,294347.0,5043158.0,1.0,0.0,0.0,1,0,0250
251,295894.0,5043179.0,1.0,0.0,0.0,1,0,0251
252,295307.0,5043207.0,1.0,0.0,0.0,1,0,0252
253,293863.0,5043354.0,1.0,0.0,0.0,1,0,0253
254,293494.0,5043562.0,1.0,0.0,0.0,1,0,0254
255,296811.0,5043333.0,1.0,0.0,0.0,1,0,0255
256,293968.0,5043616.0,1.0,0.0,0.0,1,0,0256
257,295772.0,5043534.0,1.0,0.0,0.0,1,0,0257
258,296606.0,5043530.0,1.0,0.0,0.0,1,0,0258
259,296287.0,5043665.0,1.0,0.0,0.0,1,0,0259
260,295347.0,5043826.0,1.0,0.0,0.0,1,0,0260
261,297025.0,5043638.0,1.0,0.0,0.0,1,0,0261
262,294728.0,5043917.0,1.0,0.0,0.0,1,0,0262
263,295959.0,5043880.0,1.0,0.0,0.0,1,0,0263
264,297375.0,5044017.0,1.0,0.0,0.0,1,0,0264
265,294018.0,5044251.0,1.0,0.0,0.0,1,0,0265
266,295559.0,5044154.0,1.0,0.0,0.0,1,0,0266
267,296240.0,5044136.0,1.0,0.0,0.0,1,0,0267
268,295241.0,5044290.0,1.0,0.0,0.0,1,0,0268
269,297036.0,5044231.0,1.0,0.0,0.0,1,0,0269
270,294990.0,5044393.0,1.0,0.0,0.0,1,0,0270
271,296795.0,5044382.0,1.0,0.0,0.0,1,0,0271
272,294756.0,5044487.0,1.0,0.0,0.0,1,0,0272
273,295448.0,5044528.0,1.0,0.0,0.0,1,0,0273
274,297512.0,5044458.0,1.0,0.0,0.0,1,0,0274
275,294509.0,5044589.0,1.0,0.0,0.0,1,0,0275
276,296562.0,5044637.0,1.0,0.0,0.0,1,0,0276
277,295505.0,5044650.0,1.0,0.0,0.0,1,0,0277
278,296236.0,5044730.0,1.0,0.0,0.0,1,0,0278
279,295155.0,5044799.0,1.0,0.0,0.0,1,0,0279
280,294923.0,5044892.0,1.0,0.0,0.0,1,0,0280
281,295733.0,5044809.0,1.0,0.0,0.0,1,0,0281
282,294059.0,5044775.0,1.0,0.0,0.0,1,0,0282
283,294550.0,5045043.0,1.0,0.0,0.0,1,0,0283
284,297544.0,5044894.0,1.0,0.0,0.0,1,0,0284
285,296771.0,5044953.0,1.0,0.0,0.0,1,0,0285
286,295892.0,5045055.0,1.0,0.0,0.0,1,0,0286
287,294575.0,5045259.0,1.0,0.0,0.0,1,0,0287
288,296948.0,5045209.0,1.0,0.0,0.0,1,0,0288
289,294817.0,5045371.0,1.0,0.0,0.0,1,0,0289
290,296050.0,5045399.0,1.0,0.0,0.0,1,0,0290
291,295309.0,5045439.0,1.0,0.0,0.0,1,0,0291
292,296343.0,5045581.0,1.0,0.0,0.0,1,0,0292
293,295565.0,5045706.0,1.0,0.0,0.0,1,0,0293
294,295728.0,5045977.0,1.0,0.0,0.0,1,0,0294
295,297653.0,5044153.0,1.0,0.0,0.0,1,0,0295
296,285523.0,5041365.0,1.0,0.0,0.0,1,0,0296
297,287043.0,5042872.0,1.0,0.0,0.0,1,0,0297
298,287446.0,5043640.0,1.0,0.0,0.0,1,0,0298
299,289344.0,5043185.0,1.0,0.0,0.0,1,0,0299
300,288092.0,5043685.0,1.0,0.0,0.0,1,0,0300
301,288446.0,5043899.0,1.0,0.0,0.0,1,0,0301
302,292458.0,5043578.0,1.0,0.0,0.0,1,0,0302
303,291655.0,5043808.0,1.0,0.0,0.0,1,0,0303
304,290046.0,5043790.0,1.0,0.0,0.0,1,0,0304
305,292339.0,5044002.0,1.0,0.0,0.0,1,0,0305
306,289506.0,5044056.0,1.0,0.0,0.0,1,0,0306
307,291137.0,5044124.0,1.0,0.0,0.0,1,0,0307
308,289018.0,5044349.0,1.0,0.0,0.0,1,0,0308
309,289890.0,5044576.0,1.0,0.0,0.0,1,0,0309
310,293367.0,5044463.0,1.0,0.0,0.0,1,0,0310
311,292632.0,5044558.0,1.0,0.0,0.0,1,0,0311
312,292044.0,5044893.0,1.0,0.0,0.0,1,0,0312
313,289946.0,5044943.0,1.0,0.0,0.0,1,0,0313
314,291512.0,5045123.0,1.0,0.0,0.0,1,0,0314
315,290306.0,5045047.0,1.0,0.0,0.0,1,0,0315
316,290980.0,5045197.0,1.0,0.0,0.0,1,0,0316
317,293135.0,5045252.0,1.0,0.0,0.0,1,0,0317
318,293450.0,5045634.0,1.0,0.0,0.0,1,0,0318
319,292361.0,5045566.0,1.0,0.0,0.0,1,0,0319
320,291650.0,5045875.0,1.0,0.0,0.0,1,0,0320
321,294406.0,5045697.0,1.0,0.0,0.0,1,0,0321
322,293641.0,5045817.0,1.0,0.0,0.0,1,0,0322
323,293544.0,5046149.0,1.0,0.0,0.0,1,0,0323
324,291899.0,5046015.0,1.0,0.0,0.0,1,0,0324
325,294656.0,5046148.0,1.0,0.0,0.0,1,0,0325
326,292764.0,5046440.0,1.0,0.0,0.0,1,0,0326
327,292181.0,5046695.0,1.0,0.0,0.0,1,0,0327
328,293772.0,5046647.0,1.0,0.0,0.0,1,0,0328
329,291854.0,5046838.0,1.0,0.0,0.0,1,0,0329
330,292960.0,5047225.0,1.0,0.0,0.0,1,0,0330
331,292457.0,5047337.0,1.0,0.0,0.0,1,0,0331
332,293254.0,5047840.0,1.0,0.0,0.0,1,0,0332
333,293649.0,5048392.0,1.0,0.0,0.0,1,0,0333
334,292832.0,5048050.0,1.0,0.0,0.0,1,0,0334
335,293056.0,5048750.0,1.0,0.0,0.0,1,0,0335
336,290962.0,5044712.0,1.0,0.0,0.0,1,0,0336
337,296452.0,5046031.0,1.0,0.0,0.0,1,0,0337
338,296612.0,5046297.0,1.0,0.0,0.0,1,0,0338
339,296031.0,5046297.0,1.0,0.0,0.0,1,0,0339
340,296772.0,5046583.0,1.0,0.0,0.0,1,0,0340
341,296246.0,5046530.0,1.0,0.0,0.0,1,0,0341
342,295541.0,5046520.0,1.0,0.0,0.0,1,0,0342
343,296471.0,5046775.0,1.0,0.0,0.0,1,0,0343
344,296853.0,5046808.0,1.0,0.0,0.0,1,0,0344
345,297485.0,5046873.0,1.0,0.0,0.0,1,0,0345
346,294174.0,5046881.0,1.0,0.0,0.0,1,0,0346
347,297065.0,5047218.0,1.0,0.0,0.0,1,0,0347
348,295463.0,5047409.0,1.0,0.0,0.0,1,0,0348
349,296591.0,5047429.0,1.0,0.0,0.0,1,0,0349
350,295622.0,5047665.0,1.0,0.0,0.0,1,0,0350
351,297306.0,5047530.0,1.0,0.0,0.0,1,0,0351
352,294028.0,5047780.0,1.0,0.0,0.0,1,0,0352
353,294717.0,5047787.0,1.0,0.0,0.0,1,0,0353
354,296798.0,5047797.0,1.0,0.0,0.0,1,0,0354
355,296124.0,5048302.0,1.0,0.0,0.0,1,0,0355
356,294960.0,5048164.0,1.0,0.0,0.0,1,0,0356
357,294536.0,5048431.0,1.0,0.0,0.0,1,0,0357
358,296326.0,5048419.0,1.0,0.0,0.0,1,0,0358
359,295335.0,5048810.0,1.0,0.0,0.0,1,0,0359
360,294968.0,5049040.0,1.0,0.0,0.0,1,0,0360
361,295461.0,5049008.0,1.0,0.0,0.0,1,0,0361
362,295348.0,5048166.0,1.0,0.0,0.0,1,0,0362
363,298200.0,5044889.0,1.0,0.0,0.0,1,0,0363
364,299627.0,5045144.0,1.0,0.0,0.0,1,0,0364
365,299075.0,5045240.0,1.0,0.0,0.0,1,0,0365
366,297730.0,5045195.0,1.0,0.0,0.0,1,0,0366
367,298494.0,5045190.0,1.0,0.0,0.0,1,0,0367
368,300306.0,5045251.0,1.0,0.0,0.0,1,0,0368
369,298584.0,5045446.0,1.0,0.0,0.0,1,0,0369
370,297416.0,5045408.0,1.0,0.0,0.0,1,0,0370
371,297949.0,5045584.0,1.0,0.0,0.0,1,0,0371
372,298689.0,5045617.0,1.0,0.0,0.0,1,0,0372
373,297366.0,5045868.0,1.0,0.0,0.0,1,0,0373
374,300061.0,5045665.0,1.0,0.0,0.0,1,0,0374
375,299326.0,5045805.0,1.0,0.0,0.0,1,0,0375
376,298881.0,5045855.0,1.0,0.0,0.0,1,0,0376
377,297869.0,5046118.0,1.0,0.0,0.0,1,0,0377
378,300199.0,5046064.0,1.0,0.0,0.0,1,0,0378
379,299084.0,5046328.0,1.0,0.0,0.0,1,0,0379
380,299598.0,5046324.0,1.0,0.0,0.0,1,0,0380
381,298578.0,5046569.0,1.0,0.0,0.0,1,0,0381
382,298198.0,5046737.0,1.0,0.0,0.0,1,0,0382
383,300415.0,5046279.0,1.0,0.0,0.0,1,0,0383
384,298882.0,5047090.0,1.0,0.0,0.0,1,0,0384
385,298309.0,5047343.0,1.0,0.0,0.0,1,0,0385
386,298781.0,5047611.0,1.0,0.0,0.0,1,0,0386
387,299962.0,5047915.0,1.0,0.0,0.0,1,0,0387
388,299501.0,5048135.0,1.0,0.0,0.0,1,0,0388
389,299044.0,5048415.0,1.0,0.0,0.0,1,0,0389
390,300202.0,5048317.0,1.0,0.0,0.0,1,0,0390
391,299472.0,5048797.0,1.0,0.0,0.0,1,0,0391
392,301049.0,5042758.0,1.0,0.0,0.0,1,0,0392
393,300302.0,5042901.0,1.0,0.0,0.0,1,0,0393
394,301066.0,5043188.0,1.0,0.0,0.0,1,0,0394
395,300053.0,5043212.0,1.0,0.0,0.0,1,0,0395
396,300806.0,5043183.0,1.0,0.0,0.0,1,0,0396
397,301382.0,5043187.0,1.0,0.0,0.0,1,0,0397
398,300117.0,5043416.0,1.0,0.0,0.0,1,0,0398
399,300713.0,5043497.0,1.0,0.0,0.0,1,0,0399
400,300286.0,5043683.0,1.0,0.0,0.0,1,0,0400
401,300694.0,5044075.0,1.0,0.0,0.0,1,0,0401
402,301599.0,5044045.0,1.0,0.0,0.0,1,0,0402
403,300423.0,5044127.0,1.0,0.0,0.0,1,0,0403
404,301518.0,5044390.0,1.0,0.0,0.0,1,0,0404
405,301931.0,5044552.0,1.0,0.0,0.0,1,0,0405
406,301274.0,5044581.0,1.0,0.0,0.0,1,0,0406
407,300973.0,5044716.0,1.0,0.0,0.0,1,0,0407
408,300710.0,5044820.0,1.0,0.0,0.0,1,0,0408
409,301631.0,5044688.0,1.0,0.0,0.0,1,0,0409
410,300498.0,5044912.0,1.0,0.0,0.0,1,0,0410
411,302234.0,5044981.0,1.0,0.0,0.0,1,0,0411
412,301111.0,5044987.0,1.0,0.0,0.0,1,0,0412
413,301753.0,5045040.0,1.0,0.0,0.0,1,0,0413
414,301531.0,5045182.0,1.0,0.0,0.0,1,0,0414
415,302296.0,5045176.0,1.0,0.0,0.0,1,0,0415
416,300971.0,5045334.0,1.0,0.0,0.0,1,0,0416
417,301360.0,5045333.0,1.0,0.0,0.0,1,0,0417
418,302438.0,5045344.0,1.0,0.0,0.0,1,0,0418
419,300618.0,5045571.0,1.0,0.0,0.0,1,0,0419
420,301927.0,5045644.0,1.0,0.0,0.0,1,0,0420
421,302018.0,5045916.0,1.0,0.0,0.0,1,0,0421
422,301192.0,5045977.0,1.0,0.0,0.0,1,0,0422
423,302081.0,5046097.0,1.0,0.0,0.0,1,0,0423
424,302748.0,5046259.0,1.0,0.0,0.0,1,0,0424
425,302468.0,5046197.0,1.0,0.0,0.0,1,0,0425
426,300839.0,5046563.0,1.0,0.0,0.0,1,0,0426
427,302118.0,5046363.0,1.0,0.0,0.0,1,0,0427
428,301453.0,5046555.0,1.0,0.0,0.0,1,0,0428
429,301652.0,5046954.0,1.0,0.0,0.0,1,0,0429
430,301030.0,5047247.0,1.0,0.0,0.0,1,0,0430
431,303010.0,5046811.0,1.0,0.0,0.0,1,0,0431
432,302581.0,5047255.0,1.0,0.0,0.0,1,0,0432
433,301390.0,5047808.0,1.0,0.0,0.0,1,0,0433
434,302694.0,5047715.0,1.0,0.0,0.0,1,0,0434
435,303430.0,5047894.0,1.0,0.0,0.0,1,0,0435
436,302081.0,5047898.0,1.0,0.0,0.0,1,0,0436
