IntersectionId,Bound,Direction,X,Y,Link
1811,SB,in,297554.7957,5033933.025,[4536958470001f]
1811,SB,out,297554.7957,5033933.025,4536926610000f
1811,EB,in,297554.7957,5033933.025,484225090000f
1811,WB,out,297554.7957,5033933.025,484225080000f
1811,NB,in,297554.7957,5033933.025,[484248150004f]
13215,NB,in,294966.4565,5033835.967,[1648312870011f]
13215,NB,out,294966.4565,5033835.967,[1648312870014f]
13215,SB,in,294966.4565,5033835.967,[1648312870014r]
13215,SB,out,294966.4565,5033835.967,[1648312870011r]
13215,EB,in,294966.4565,5033835.967,[1648313110000f]
13215,EB,out,294966.4565,5033835.967,1648313110002f
13215,WB,in,294966.4565,5033835.967,1648313110002r
13215,WB,out,294966.4565,5033835.967,1648313110000r
13213,NB,in,294709.534,5033626.006,[1648313100002r]
13213,NB,out,294709.534,5033626.006,[1648313100001r]
13213,SB,in,294709.534,5033626.006,[1648313100001f]
13213,SB,out,294709.534,5033626.006,[1648313100002f]
13213,EB,in,294709.534,5033626.006,1648312870010f
13213,EB,out,294709.534,5033626.006,[1648312870011f]
13213,WB,in,294709.534,5033626.006,1648312870011r
13213,WB,out,294709.534,5033626.006,1648312870010r
17241,NB,in,290701.0333,5033350.999,[251632150002r]
17241,NB,out,290701.0333,5033350.999,[251632150001r]
17241,SB,in,290701.0333,5033350.999,[251632150001f]
17241,SB,out,290701.0333,5033350.999,[251632150002f]
17241,EB,in,290701.0333,5033350.999,[3619917570005f]
17241,EB,out,290701.0333,5033350.999,[3619917570006f]
17241,WB,in,290701.0333,5033350.999,3619917570006r
17241,WB,out,290701.0333,5033350.999,3619917570005r
17247,NB,in,290215.9659,5033342.992,[251660940000f]
17247,NB,out,290215.9659,5033342.992,[251660940001f]
17247,EB,in,290215.9659,5033342.992,[4625762670010f]
17247,EB,out,290215.9659,5033342.992,[3619917570000f]
17247,WB,in,290215.9659,5033342.992,3619917570000r
17247,WB,out,290215.9659,5033342.992,4625762670010r
17233,NB,in,289271.9011,5033304.466,4541898090000f
17233,NB,out,289271.9011,5033304.466,[252708840001f]
17233,EB,in,289271.9011,5033304.466,5550103590000f
17233,EB,out,289271.9011,5033304.466,4541898100001f
17233,WB,in,289271.9011,5033304.466,4541898100001r
17233,WB,out,289271.9011,5033304.466,252711310000f
17233,SB,in,289271.9011,5033304.466,[252708840001r]
17233,SB,out,289271.9011,5033304.466,4541898090000r
15457,NB,in,295830.6002,5032989.536,[1647591810001r]
15457,SB,out,295830.6002,5032989.536,[1647591810001f]
15457,EB,in,295830.6002,5032989.536,[2055721680012f]
15457,EB,out,295830.6002,5032989.536,[2055721680014f]
15457,WB,in,295830.6002,5032989.536,2055721680014r
15457,WB,out,295830.6002,5032989.536,2055721680012r
17885,NB,in,297030.9451,5031928.988,[4563666580000f]
17885,NB,out,297030.9451,5031928.988,[4563666590002f]
17885,SB,in,297030.9451,5031928.988,[4563666590002r]
17885,SB,out,297030.9451,5031928.988,[4563666580000r]
17885,EB,in,297030.9451,5031928.988,[4563666530000f]
17885,EB,out,297030.9451,5031928.988,[4563666540000f]
17885,WB,in,297030.9451,5031928.988,4563666520000f
17885,WB,out,297030.9451,5031928.988,4563666510000f
13831,NB,in,294951.101,5031821.992,[439304860009f]
13831,NB,out,294951.101,5031821.992,[4535062640011r]
13831,SB,in,294951.101,5031821.992,[4535062640011f]
13831,SB,out,294951.101,5031821.992,[481608380005f]
13831,EB,in,294951.101,5031821.992,[481608380004f]
13831,EB,out,294951.101,5031821.992,481608380005f
13831,WB,in,294951.101,5031821.992,439304860009f
13831,WB,out,294951.101,5031821.992,439304860010f
13837,NB,in,295131.125,5031697.471,[439304860004f]
13837,NB,out,295131.125,5031697.471,[439304860005f]
13837,SB,in,295131.125,5031697.471,[481608380009f]
13837,SB,out,295131.125,5031697.471,[481608380014f]
13837,EB,in,295131.125,5031697.471,[5555059840006f]
13837,WB,out,295131.125,5031697.471,5555059840006r
13837,EB,out,295131.125,5031697.471,[481608380014f]
12527,NB,in,296284.7763,5031143.048,[1577429810023r]
12527,NB,out,296284.7763,5031143.048,[1577429810022r]
12527,SB,in,296284.7763,5031143.048,[1577429810022f]
12527,SB,out,296284.7763,5031143.048,[1577429810023f]
12527,EB,in,296284.7763,5031143.048,[5555059850016f]
12527,EB,out,296284.7763,5031143.048,[5555059850017f]
12527,WB,in,296284.7763,5031143.048,5555059850017r
12527,WB,out,296284.7763,5031143.048,5555059850016r
